EH[3] Te[3] dEH[3] EH[3] Te[3] dEH[3]





One-dimensional model
Timestep=  12000
j, (j+.5)*DNHI, y1H[j], y1He[j], EH[j], Te[j], EHII[j], THII[j], dEH[j], tauHIIe[j]
 946 2.36625E+19 0.000004 0.005511 0.429510 20942.4 0.000000     0.0 0.0000000000000000000001534074879918232839753858234393222709344569267509900762348176890548234752031931 0.0000000000000007517559308539619030903336265255517674302034145279727272992431608145125210285186767578
 947 2.36875E+19 0.000004 0.005670 0.429506 20942.3 0.000000     0.0 0.0000000000000000000001579422539858658420704488041024462842390726817853829225310588382086285363925526 0.0000000000000007517469508695576236275747546650090368317020939059602824272587895393371582031250000000
 948 2.37125E+19 0.000005 0.005833 0.429502 20942.2 0.000000     0.0 0.0000000000000000000001626174793241913348483422227158798223960533305342847435152745568659460317917365 0.0000000000000007517377009004296842055588873558044690768558250375253049213597478228621184825897216797
 949 2.37375E+19 0.000005 0.006000 0.429497 20942.1 0.000000     0.0 0.0000000000000000000001674380405215617791865084199532348310086931782165881304838843304100270970025122 0.0000000000000007517281722180707989776197537882985372026330194231147352468269673408940434455871582031
 950 2.37625E+19 0.000005 0.006173 0.429493 20942.1 0.000000     0.0 0.0000000000000000000001724090242329705975291953273465375355421970959538546062515991519337177351189894 0.0000000000000007517183557628440909270742886280677962668075701990755277392963762395083904266357421875
 951 2.37875E+19 0.000006 0.006350 0.429488 20942.0 0.000000     0.0 0.0000000000000000000001775357391171613201008685931281306262991308654462708154762623936201437757631538 0.0000000000000007517082421277994131813872695749319188990411719393514022868885149364359676837921142578
 952 2.38125E+19 0.000006 0.006533 0.429483 20941.9 0.000000     0.0 0.0000000000000000000001828237285236346933381753108822956152185739664947713927043056181265257009727065 0.0000000000000007516978215414737160880244443430861009259520721416392152747221189201809465885162353516
 953 2.38375E+19 0.000007 0.006721 0.429478 20941.8 0.000000     0.0 0.0000000000000000000001882787840679650672750281622022693877392897119041220922666809382134411876563718 0.0000000000000007516870838495956864929536722435165760190060326405292467910612685955129563808441162109
 954 2.38625E+19 0.000008 0.006914 0.429473 20941.7 0.000000     0.0 0.0000000000000000000001939069601627466233524023789340244912136307397356381564616073769763415768352388 0.0000000000000007516760184956208021195427631384175662783049000868762501426090238965116441249847412109
 955 2.38875E+19 0.000008 0.007112 0.429468 20941.6 0.000000     0.0 0.0000000000000000000001997145895794602084713182865784631257022258652475267965350504660582142690827823 0.0000000000000007516646145000009544478696608332521437315909269664959690970817973720841109752655029297
 956 2.39125E+19 0.000009 0.007317 0.429462 20941.5 0.000000     0.0 0.0000000000000000000002057083001208436471405266252472712100725846249491755108906073778313183808563736 0.0000000000000007516528604381016681796443543549103596741444159763656518435936959576793015003204345703
 957 2.39375E+19 0.000010 0.007527 0.429457 20941.4 0.000000     0.0 0.0000000000000000000002118950324911467506432039821242942913863419452469247741306515933623622061077185 0.0000000000000007516407444166623932188007330517475878146747185828968618181988858850672841072082519531
 958 2.39625E+19 0.000010 0.007743 0.429451 20941.3 0.000000     0.0 0.0000000000000000000002182820594570599393387144879444561223762410982852735068113431485259390285591508 0.0000000000000007516282540486881467420564597185616451691464131625031175332196653471328318119049072266
 959 2.39875E+19 0.000011 0.007966 0.429445 20941.2 0.000000     0.0 0.0000000000000000000002248770064014771169669726829425221213558804390335292724387205101632680737111514 0.0000000000000007516153764266584163510232729141510194587866397659958739296826024656184017658233642578
 960 2.40125E+19 0.000012 0.008195 0.429439 20941.1 0.000000     0.0 0.0000000000000000000002316878733789570920265858318159543583791819292092065469168722657844483592270990 0.0000000000000007516020980939198095976590622233882679525994799374366550637205364182591438293457031250
 961 2.40375E+19 0.000013 0.008430 0.429433 20940.9 0.000000     0.0 0.0000000000000000000002387230587914487024676629606886173472388890138653291686596930043506858964974526 0.0000000000000007515884050141300198585977391069750938214905338491389485966465144883841276168823242188
 962 2.40625E+19 0.000014 0.008672 0.429426 20940.8 0.000000     0.0 0.0000000000000000000002459913848117051826490489469364089120416370710450054947051419171333286328717804 0.0000000000000007515742825385999709351308744221535481962661738759845508894841259461827576160430908203
 963 2.40875E+19 0.000015 0.008921 0.429419 20940.7 0.000000     0.0 0.0000000000000000000002535021246935499173060920401304534501793814446522574725559578782962955045832132 0.0000000000000007515597153713723252856576425677882771075538430836926462319524944177828729152679443359
 964 2.41125E+19 0.000017 0.009177 0.429413 20940.6 0.000000     0.0 0.0000000000000000000002612650321172698757043797656550301935088592636612247481185948745630032163944634 0.0000000000000007515446875318659619350753337038508799375423168054322076159223797731101512908935546875
 965 2.41375E+19 0.000018 0.009441 0.429405 20940.4 0.000000     0.0 0.0000000000000000000002692903727321812553476413858977446493650149921813651705522572182838203502797114 0.0000000000000007515291823148949280763680334295426822743195309495245481912206741981208324432373046875
 966 2.41625E+19 0.000019 0.009712 0.429398 20940.3 0.000000     0.0 0.0000000000000000000002775889580708330312945100086571551295263781916348202172985910017588562226364957 0.0000000000000007515131822478599159726568908978705206560955837634396825563953825621865689754486083984
 967 2.41875E+19 0.000021 0.009990 0.429391 20940.2 0.000000     0.0 0.0000000000000000000002861721820239386674562876757572069202572713792289914444875011459434865912498935 0.0000000000000007514966690448905952453448710493548434784664481235483268761754516162909567356109619141
 968 2.42125E+19 0.000023 0.010277 0.429383 20940.0 0.000000     0.0 0.0000000000000000000002950520600791151462401563480091581175887469682615144282529962178884819223867453 0.0000000000000007514796235577072698726736239999817857308078965922204517369209497701376676559448242188
 969 2.42375E+19 0.000025 0.010572 0.429375 20939.9 0.000000     0.0 0.0000000000000000000003042412715446347368512794747090600256525037708162618236182555934987714607586895 0.0000000000000007514620257229365068116987537373538473656526420242640629254537998349405825138092041016
 970 2.42625E+19 0.000027 0.010875 0.429366 20939.7 0.000000     0.0 0.0000000000000000000003137532049967068510497649600122134676108589555146866699832965130756434746217565 0.0000000000000007514438545056116360673899684729180993942186032701069375860924992593936622142791748047
 971 2.42875E+19 0.000029 0.011187 0.429358 20939.6 0.000000     0.0 0.0000000000000000000003236020072070575432318128125682414559586875615925314334702170282476174634211930 0.0000000000000007514250878385551010136380914905181374729490457152480953340045743971131742000579833984
 972 2.43125E+19 0.000031 0.011508 0.429349 20939.4 0.000000     0.0 0.0000000000000000000003338026358306139009804875999566059051027976858571741212937237543167956488332493 0.0000000000000007514057025573187329569625545186725919389453525604194439324601262342184782028198242188
 973 2.43375E+19 0.000034 0.011838 0.429340 20939.2 0.000000     0.0 0.0000000000000000000003443709161530963423961053675624484213653592136283307701514360722738761211303427 0.0000000000000007513856743303333720304248390350638867345080956772207514404726680368185043334960937500
 974 2.43625E+19 0.000037 0.012178 0.429331 20939.1 0.000000     0.0 0.0000000000000000000003553236022250879839437702667635842927589389655182459635960256702502668701981747 0.0000000000000007513649775838903644745996113543477351022985928283293155516275874106213450431823730469
 975 2.43875E+19 0.000040 0.012527 0.429321 20938.9 0.000000     0.0 0.0000000000000000000003666784427338006412109837036905851185630145571103231265564946148027836159144499 0.0000000000000007513435854215434467359176412162854791382553178852310438173844886478036642074584960938
 976 2.44125E+19 0.000043 0.012886 0.429311 20938.7 0.000000     0.0 0.0000000000000000000003784542519928580333149456982841627479419280714934963571655676499438936133401512 0.0000000000000007513214695374955651626985053576119990342290660446933348026732346625067293643951416016
 977 2.44375E+19 0.000046 0.013256 0.429300 20938.5 0.000000     0.0 0.0000000000000000000003906709864613141134930176087145219304810509944630109399970837626148156829231084 0.0000000000000007512986001234867637411331379514947730016065450403539571766486915294080972671508789062
 978 2.44625E+19 0.000050 0.013636 0.429290 20938.3 0.000000     0.0 0.0000000000000000000004033498272363150486227970258213498638904783466995879470255769241870957841911149 0.0000000000000007512749457686712677513409438793475525031245244346467249130228083231486380100250244141
 979 2.44875E+19 0.000054 0.014026 0.429279 20938.1 0.000000     0.0 0.0000000000000000000004165132689988571139654216116376741602743165576064241647054808490024946365792857 0.0000000000000007512504733519262358987365247415239136293609338232424299519607302499935030937194824219
 980 2.45125E+19 0.000059 0.014428 0.429267 20937.9 0.000000     0.0 0.0000000000000000000004301852159321107818875982501756049127927473795510389955692965788247583702741395 0.0000000000000007512251479259904772652486908523128886567334647553217941151615377748385071754455566406
 981 2.45375E+19 0.000064 0.014842 0.429256 20937.7 0.000000     0.0 0.0000000000000000000004443910851731234666560477631987373273076180106376895631223582910918068478167697 0.0000000000000007511989325927789701747372351795990018742449258887239338378094544168561697006225585938
 982 2.45625E+19 0.000069 0.015267 0.429244 20937.5 0.000000     0.0 0.0000000000000000000004591579184030709958647526930596938880806194570173523828229833476655130652943626 0.0000000000000007511717883691737591725158896372135358397815010390863310618669856921769678592681884766
 983 2.45875E+19 0.000075 0.015704 0.429231 20937.3 0.000000     0.0 0.0000000000000000000004745145022311824393043241108839295544702955403040857773833355662262967200604180 0.0000000000000007511436740425290918769248136994736218058300782768332837235902843531221151351928710938
 984 2.46125E+19 0.000081 0.016153 0.429218 20937.0 0.000000     0.0 0.0000000000000000000004904914980798874820814536879868122414127782017364627228873854430934997594704328 0.0000000000000007511145460150683096016465579042917508192366850792998089758611968136392533779144287109
 985 2.46375E+19 0.000087 0.016616 0.429205 20936.8 0.000000     0.0 0.0000000000000000000005071215823341688801354322751222763703504720608295839768425196381063102535335929 0.0000000000000007510843581362863051293628481079513049179814795572318608662953920429572463035583496094
 986 2.46625E+19 0.000095 0.017091 0.429191 20936.6 0.000000     0.0 0.0000000000000000000005244395975817257448590062495066522736049118335666725978220408313501543773327285 0.0000000000000007510530615223980955607771348832160935574451090038228251444252236979082226753234863281
 987 2.46875E+19 0.000102 0.017580 0.429176 20936.3 0.000000     0.0 0.0000000000000000000005424827158339285357633353693508975093632014797548953737173866793130905250563956 0.0000000000000007510206043617946790344399881395223252117596666500853874737231308245100080966949462891
 988 2.47125E+19 0.000111 0.018083 0.429162 20936.1 0.000000     0.0 0.0000000000000000000005612906146911423666012899150653653515655462176855445907702616206713663871141762 0.0000000000000007509869317053892468831975368752656829678744816736202238871555891819298267364501953125
 989 2.47375E+19 0.000120 0.018601 0.429146 20935.8 0.000000     0.0 0.0000000000000000000005809056674912398462735843748653328322149832012113912892560356471260973876269418 0.0000000000000007509519852406416664463908694231683831717797414188886317987225993419997394084930419922
 990 2.47625E+19 0.000130 0.019133 0.429130 20935.5 0.000000     0.0 0.0000000000000000000006013731485628800423774223677645135908444006167503805598459863668292513239066466 0.0000000000000007509157030479543878406946355065860122924263500912567259604202263290062546730041503906
 991 2.47875E+19 0.000140 0.019679 0.429114 20935.2 0.000000     0.0 0.0000000000000000000006227414547958438066266679501977332844447594789193396596380190161079681843148137 0.0000000000000007508780193380257415169861864455536185500726296081219768296932670637033879756927490234
 992 2.48125E+19 0.000152 0.020242 0.429097 20935.0 0.000000     0.0 0.0000000000000000000006450623448340173211046692539454417800876054207801555258973468312544419234200177 0.0000000000000007508388641686411818921764321488723926262525559804927866025536786764860153198242187500
 993 2.48375E+19 0.000164 0.020820 0.429079 20934.7 0.000000     0.0 0.0000000000000000000006683911973024484899809290524311821028866118420038279414086305682540789518952806 0.0000000000000007507981631392467566235566637391533956629076232772157517558753170305863022804260253906
 994 2.48625E+19 0.000178 0.021415 0.429061 20934.4 0.000000     0.0 0.0000000000000000000006927872895889872413164135279006386875906580438373021219689929309226705811397551 0.0000000000000007507558370615330199325349492958635921930571973000045904456101197865791618824005126953
 995 2.48875E+19 0.000193 0.022027 0.429042 20934.0 0.000000     0.0 0.0000000000000000000007183140988218082083835203030657114987391414565941432356245945414774389803369559 0.0000000000000007507118016041049637994754444170722761680000019619829476624772723880596458911895751953
 996 2.49125E+19 0.000208 0.022656 0.429022 20933.7 0.000000     0.0 0.0000000000000000000007450396268119504930927754224676709702191409939884001739646016485019153208213538 0.0000000000000007506659669091642489250408828164218086150596140684876367288325127447023987770080566406
 997 2.49375E+19 0.000225 0.023303 0.429002 20933.4 0.000000     0.0 0.0000000000000000000007730367508678174950008212856546581242644532295430162356419728428291726629595360 0.0000000000000007506182371789691883363865783900182692986398141563042507584668783238157629966735839844
 998 2.49625E+19 0.000244 0.023968 0.428981 20933.0 0.000000     0.0 0.0000000000000000000008023836025362394652330251466907867513102339922335089434577955549987571259862307 0.0000000000000007505685102296511736972431956430063980195249414076319460775721381651237607002258300781
 999 2.49875E+19 0.000264 0.024651 0.428959 20932.7 0.000000     0.0 0.0000000000000000000008331639764850670859706175455012314454709856228783748462629783759769708240128239 0.0000000000000007505166770097877546011192914446187975994651702706106366491667358786799013614654541016
1000 2.50125E+19 0.000286 0.025354 0.428936 20932.3 0.000000     0.0 0.0000000000000000000008654677719100054451841010825018106067938620576396599965243467550424227852090553 0.0000000000000007504626210809132777952031897985849100569380118463946871543157612904906272888183593750
1001 2.50375E+19 0.000309 0.026077 0.428912 20931.9 0.000000     0.0 0.0000000000000000000008993914690335224319446532447055430637316303100513209622219549382871051079746394 0.0000000000000007504062180569422978015073724875241692565798565933699038055237906519323587417602539062
1002 2.50625E+19 0.000335 0.026821 0.428887 20931.6 0.000000     0.0 0.0000000000000000000009350386434544880895125360802512525713152169972967080352509779833658498660042824 0.0000000000000007503473349992310001024566603341078918256573920125829246785542636644095182418823242188
1003 2.50875E+19 0.000362 0.027585 0.428862 20931.2 0.000000     0.0 0.0000000000000000000009725205213218677026808938868635278944623746620890829141616636815959040518464462 0.0000000000000007502858297637515133283269412000319207775421046988095774565863393945619463920593261719
1004 2.51125E+19 0.000392 0.028371 0.428835 20930.7 0.000000     0.0 0.0000000000000000000010119565785210235651329483304154161083340890251007927730765925677935967996745603 0.0000000000000007502215502965845908848082253122939309771070046442553724830304417992010712623596191406
1005 2.51375E+19 0.000424 0.029179 0.428807 20930.3 0.000000     0.0 0.0000000000000000000010534751873056674929371092256616174850724381146707494070612499276196061259724956 0.0000000000000007501543338736342059474924662377479664746027232524738792562857270240783691406250000000
1006 2.51625E+19 0.000459 0.030009 0.428778 20929.9 0.000000     0.0 0.0000000000000000000010972143140544085658694180612659354324665196160999825959910230349647619618735916 0.0000000000000007500840062801612298960213753669819996530284344181394029504872378311119973659515380859
1007 2.51875E+19 0.000497 0.030863 0.428748 20929.4 0.000000     0.0 0.0000000000000000000011433222721054870280398793674945773296044333297560673203582381346476992689531471 0.0000000000000007500103809253866598927848230800858474295712634803690033180600948981009423732757568359
1008 2.52125E+19 0.000538 0.031741 0.428717 20929.0 0.000000     0.0 0.0000000000000000000011919585339055857959825432511826317964196836157349763000230964682391032738451031 0.0000000000000007499332578870665792214053430547875015901154987368881776887974410783499479293823242188
1009 2.52375E+19 0.000582 0.032643 0.428684 20928.5 0.000000     0.0 0.0000000000000000000012432946070091448670269853148103822920669063885144420496568166273343436500908865 0.0000000000000007498524228805425606354944925892273309442844528120708513796444094623439013957977294922
1010 2.52625E+19 0.000630 0.033571 0.428650 20928.0 0.000000     0.0 0.0000000000000000000012975149787893967714829508462979043422532508170003789576911999714692314000785700 0.0000000000000007497676461463681150455988847790742196916183174085213103410296753281727433204650878906
1011 2.52875E+19 0.000681 0.034525 0.428614 20927.5 0.000000     0.0 0.0000000000000000000013548181350538806481413862399299165485754433452888275450046607489840155835736368 0.0000000000000007496786812501692369044247207658517266643677118970190420554899901617318391799926757812
1012 2.53125E+19 0.000737 0.035505 0.428577 20927.0 0.000000     0.0 0.0000000000000000000014154176581143812453014789960502562170784485100767979914393544099704413952167670 0.0000000000000007495852637879273309813705377432196657517567269998770562722256727283820509910583496094
1013 2.53375E+19 0.000798 0.036513 0.428538 20926.4 0.000000     0.0 0.0000000000000000000014795434102329876393085589532494525356664856040114211671880530690748045685722900 0.0000000000000007494871099893853877855844557386877360232951632811049247351320445886813104152679443359
1014 2.53625E+19 0.000863 0.037549 0.428497 20925.9 0.000000     0.0 0.0000000000000000000015474428087536303935566939594468639151346101918632774827261702754732652920210967 0.0000000000000007493839152117286360610494662128172081908588828512429724781895856722258031368255615234
1015 2.53875E+19 0.000934 0.038614 0.428455 20925.3 0.000000     0.0 0.0000000000000000000016193821996322850221122057071904245835885538110082897853513311109407979415664158 0.0000000000000007492753523151628570087679907407191982408710276622465507045944832498207688331604003906
1016 2.54125E+19 0.001011 0.039709 0.428410 20924.7 0.000000     0.0 0.0000000000000000000016956483365012758445681191833954743380916597909032199437639153172252548529286287 0.0000000000000007491610699113870907247583020406854701210116651531600862057302947505377233028411865234
1017 2.54375E+19 0.001094 0.040834 0.428363 20924.1 0.000000     0.0 0.0000000000000000000017765499728271802064484198097049097756085177657497254697749160257114198202543776 0.0000000000000007490406904753622697895861462076045601633775597970321680207916870131157338619232177734
1018 2.54625E+19 0.001184 0.041990 0.428314 20923.5 0.000000     0.0 0.0000000000000000000018624195751731028757334188136040767069825221479855083706479029759250920506019611 0.0000000000000007489138083101038249473224661799457526634035903559394320438968861708417534828186035156
1019 2.54875E+19 0.001281 0.043179 0.428263 20922.8 0.000000     0.0 0.0000000000000000000019536151660164766892741085045792245390002921731825310348385285608152628356037894 0.0000000000000007487799873535396043938232356924825263177786672380564780837630678433924913406372070312
1020 2.55125E+19 0.001386 0.044400 0.428209 20922.1 0.000000     0.0 0.0000000000000000000020505223050304601770280122839557913016141780219003892558123254563628989899370936 0.0000000000000007486387588157625012272654498125430061944212897784289850733330240473151206970214843750
1021 2.55375E+19 0.001500 0.045656 0.428153 20921.5 0.000000     0.0 0.0000000000000000000021535562181826233964909568330236722687627330825385660618693887957686428080705809 0.0000000000000007484896186342477077773717890419148142313538808224893106313402313389815390110015869141
1022 2.55625E+19 0.001623 0.046946 0.428093 20920.7 0.000000     0.0 0.0000000000000000000022631640844476669987162090588081094969939324598444929705358570626305692030655337 0.0000000000000007483320247338347845014870716974012171137403573277502299987418155069462954998016357422
1023 2.55875E+19 0.001756 0.048272 0.428031 20920.0 0.000000     0.0 0.0000000000000000000023798274903522067544550332467027672061505350400212071193453006179296949085255619 0.0000000000000007481653940774665431382706826883811544632191812068122693801797140622511506080627441406
1024 2.56125E+19 0.001900 0.049634 0.427965 20919.2 0.000000     0.0 0.0000000000000000000025040650629684297202092921571208670092728772248843630243665334123015497880260227 0.0000000000000007479890994928675697362387139503246496978253166597327972198172574280761182308197021484
1025 2.56375E+19 0.002056 0.051034 0.427896 20918.4 0.000000     0.0 0.0000000000000000000026364352923297910913820004842360591674986824472058643680253894880927134636294795 0.0000000000000007478024662594981737774084903671542623738221285296934315312000762787647545337677001953
1026 2.56625E+19 0.002224 0.052473 0.427823 20917.6 0.000000     0.0 0.0000000000000000000027775395545505871744862509010091713106251286495643345963004258725170814159355359 0.0000000000000007476047684392922317419476188844176904879239341575325461519696546019986271858215332031
1027 2.56875E+19 0.002406 0.053951 0.427747 20916.8 0.000000     0.0 0.0000000000000000000029280253471646930884462392137795671402907539006374320849474500449982627969802707 0.0000000000000007473952249338410443160407054745055229339121519345490174401902550016529858112335205078
1028 2.57125E+19 0.002603 0.055470 0.427666 20915.9 0.000000     0.0 0.0000000000000000000030885897483482409514204451231732286706787184168209442057962538230597715482872445 0.0000000000000007471729952498706303453198846731091796318521922742883489831910992506891489028930664062
1029 2.57375E+19 0.002817 0.057030 0.427580 20915.0 0.000000     0.0 0.0000000000000000000032599831117225995606649757560697935999013340650836194911936678775266074126193416 0.0000000000000007469371749540629339067057792296968780650413019354949550887567966128699481487274169922
1030 2.57625E+19 0.003047 0.058633 0.427490 20914.1 0.000000     0.0 0.0000000000000000000034430130083247512697410613386660643066265064204848626898880156743665281737776240 0.0000000000000007466867907975299902282109089441741165745224139208002789303009194554761052131652832031
1031 2.57875E+19 0.003296 0.060280 0.427395 20913.1 0.000000     0.0 0.0000000000000000000036385484270484045780878451757579004163394306564107127797318488870992325701081427 0.0000000000000007464207954895730563143516343799005487198451038940993917947253066813573241233825683594
1032 2.58125E+19 0.003566 0.061972 0.427294 20912.1 0.000000     0.0 0.0000000000000000000038475242443641695563418653324946992509313754237735022303932425069561418240482453 0.0000000000000007461380620997714051908776778541060910979017197115770176907290078816004097461700439453
1033 2.58375E+19 0.003858 0.063710 0.427188 20911.1 0.000000     0.0 0.0000000000000000000040709459733622085560830845927312726357716644568993689739470204225213478821387980 0.0000000000000007458373780669942542447418453540535982723249969379708534944484199513681232929229736328
1034 2.58625E+19 0.004173 0.065495 0.427075 20910.0 0.000000     0.0 0.0000000000000000000043098948011072548619210499958080638042385869332002283502375608592593891899014125 0.0000000000000007455174387936216423821963784231848643254731865900875042996176489396020770072937011719
1035 2.58875E+19 0.004514 0.067329 0.426956 20908.9 0.000000     0.0 0.0000000000000000000045655329218386532262164285600519520792428345362554844666207187753315110967378132 0.0000000000000007451768408031740848892332747746968321314128976505519741380112463957630097866058349609
1036 2.59125E+19 0.004883 0.069212 0.426829 20907.7 0.000000     0.0 0.0000000000000000000048391091716830635969501751235188766710143738689234656793992581103047712076659082 0.0000000000000007448140744396986476907017034770339140882297189645566692917100226623006165027618408203
1037 2.59375E+19 0.005281 0.071147 0.426695 20906.5 0.000000     0.0 0.0000000000000000000051319649681399925957176664206071024529291869136464516066176849706792495453555603 0.0000000000000007444275160877377240586784894687158943549820156772300894232330392696894705295562744141
1038 2.59625E+19 0.005712 0.073133 0.426553 20905.3 0.000000     0.0 0.0000000000000000000054455405545866311536446031654760174924920238359115432701064093978793323458376108 0.0000000000000007440154198925482155836990038768681676195580472314705655634270442533306777477264404297
1039 2.59875E+19 0.006178 0.075173 0.426402 20904.0 0.000000     0.0 0.0000000000000000000057813815463332284518803654352514934648269702045654156065531900643428286912239855 0.0000000000000007435759089615513851611304076315505092902564498839879103542216398636810481548309326172
1040 2.60125E+19 0.006681 0.077268 0.426242 20902.6 0.000000     0.0 0.0000000000000000000061411457702009332169935316352191174930633029272717153188021477205893461359664798 0.0000000000000007431069660298539809747066469580927808929882573234226850189543256419710814952850341797
1041 2.60375E+19 0.007225 0.079418 0.426071 20901.2 0.000000     0.0 0.0000000000000000000065266103840874634251672807843092833260052334556559240624903570071602132429688936 0.0000000000000007426064235751895123150079589914282418953859121399374565442030871054157614707946777344
1042 2.60625E+19 0.007813 0.081627 0.425890 20899.8 0.000000     0.0 0.0000000000000000000069396792563794321822167876608961015272060003669193469963936971023343858178122900 0.0000000000000007420719533709206718433812332733496354141711085286581273123829305404797196388244628906
1043 2.60875E+19 0.008448 0.083894 0.425698 20898.3 0.000000     0.0 0.0000000000000000000073823905772020039767358714131134714624650377623589516643161367870362710164044984 0.0000000000000007415010554699476400681071941781766403204546140789932273662543593673035502433776855469
1044 2.61125E+19 0.009134 0.086221 0.425493 20896.7 0.000000     0.0 0.0000000000000000000078569246641985802585064575108042064612194028820436533929946754106765638425713405 0.0000000000000007408910466176158910477346766125815711988915573775471568040984493563883006572723388672
1045 2.61375E+19 0.009875 0.088610 0.425275 20895.1 0.000000     0.0 0.0000000000000000000083656119146247295383346494667009322606891739134786919681891631528358743707940448 0.0000000000000007402390480982318275146568407038372915069328978818208319978566578356549143791198730469
1046 2.61625E+19 0.010675 0.091062 0.425043 20893.3 0.000000     0.0 0.0000000000000000000089109408428060989566915227835097971878929237595595060496093953172902502046781592 0.0000000000000007395419730277108914035101772845336778990972146849425250536569365067407488822937011719
1047 2.61875E+19 0.011539 0.093579 0.424795 20891.6 0.000000     0.0 0.0000000000000000000094955661272644723560026916216790437136893981007070975454507216761967924867349211 0.0000000000000007387965131144478328523950767489018590013113941747380231106490100501105189323425292969
1048 2.62125E+19 0.012472 0.096162 0.424532 20889.7 0.000000     0.0 0.0000000000000000000101223165748264962248717807664208245930917221889866482013604215284274800978892017 0.0000000000000007379991249219427272893447994905177217508555160760397306773938908008858561515808105469
1049 2.62375E+19 0.013479 0.098813 0.424250 20887.7 0.000000     0.0 0.0000000000000000000107942028895819628118974255897501508371992802242313557576323945763618894488899969 0.0000000000000007371460156802702424671376530923134692279240893185432437206827671616338193416595458984
1050 2.62625E+19 0.014565 0.101532 0.423951 20885.7 0.000000     0.0 0.0000000000000000000115144251124688529915148179448377387522856023886782209509748592379807519137102645 0.0000000000000007362331287094358482318394346014133711287200458918411616338062231079675257205963134766
1051 2.62875E+19 0.015738 0.104322 0.423631 20883.6 0.000000     0.0 0.0000000000000000000122863795722965597434496872477052076113007464095960684239208782209118453465634957 0.0000000000000007352561285362950633537177319327564944116240098527514934545479263761080801486968994141
1052 2.63125E+19 0.017003 0.107185 0.423289 20881.3 0.000000     0.0 0.0000000000000000000131136651610686322199613098958960466315413881419848703168470199775796913854719605 0.0000000000000007342103858083116341950262026894477414939893284047400801028970818151719868183135986328
1053 2.63375E+19 0.018367 0.110121 0.422925 20879.0 0.000000     0.0 0.0000000000000000000140000887153756584439377356172781702100735047071437277296616918942362417510594241 0.0000000000000007330909621323127906616381030540752657832629952255887317846827500034123659133911132812
1054 2.63625E+19 0.019837 0.113133 0.422536 20876.5 0.000000     0.0 0.0000000000000000000149496692513845100816781423894773717649105753943787004006660268373707367572933435 0.0000000000000007318925949948297788716078417398926494885709101954895938746403771801851689815521240234
1055 2.63875E+19 0.021422 0.116221 0.422120 20873.9 0.000000     0.0 0.0000000000000000000159666407635892668869841415584014882193499230627520385733357499713491733928094618 0.0000000000000007306096829528982704950117525361797789127291341375325384177585874567739665508270263672
1056 2.64125E+19 0.023130 0.119388 0.421676 20871.2 0.000000     0.0 0.0000000000000000000170554532571968347829277151814594928291717042168365944419458624103924648807151243 0.0000000000000007292362713205420856873536030724309518575310400285982570522946843993850052356719970703
1057 2.64375E+19 0.024970 0.122636 0.421202 20868.3 0.000000     0.0 0.0000000000000000000182207716411401274484243493055610363528936950635455865681565368330296905696741305 0.0000000000000007277660386167855658151105972133173319140440372942979507797645055688917636871337890625
1058 2.64625E+19 0.026950 0.125965 0.420696 20865.2 0.000000     0.0 0.0000000000000000000194674720637947504045880896151997767928069907263262383612101302787777967751026154 0.0000000000000007261922840860216684562160952792287153967099597520751252943682629847899079322814941406
1059 2.64875E+19 0.029082 0.129377 0.420154 20862.0 0.000000     0.0 0.0000000000000000000208006352273257555364607900755708828770204185592299379729298858254793458399944939 0.0000000000000007245079166509029513362286806684815515242203552877253702746429553371854126453399658203
1060 2.65125E+19 0.031376 0.132874 0.419576 20858.6 0.000000     0.0 0.0000000000000000000222255361703431651513628837441884199233258400375226777889725582326718722470104694 0.0000000000000007227054457114506699770958048870173217813307146167867145436503051314502954483032226562
1061 2.65375E+19 0.033842 0.136458 0.418958 20855.0 0.000000     0.0 0.0000000000000000000237476299636798969898776392376697301592464229611418558246564713964943393875728361 0.0000000000000007207769742614414039260554742043941092738700048350719562506583315553143620491027832031
1062 2.65625E+19 0.036493 0.140130 0.418298 20851.1 0.000000     0.0 0.0000000000000000000253725327225440540998415591645572423727845696379384256443322021024044943260378204 0.0000000000000007187141948537131718009300952809814133815066489359424384275598640670068562030792236328
1063 2.65875E+19 0.039341 0.143892 0.417593 20847.0 0.000000     0.0 0.0000000000000000000271059973024778314772082222113284796067013517959700411247628282218613549048313871 0.0000000000000007165083890089328196658639734157724421656550524949158553766892509884200990200042724609
1064 2.66125E+19 0.042399 0.147745 0.416839 20842.7 0.000000     0.0 0.0000000000000000000289538830194019300924153476225590037929322239165271505494450576811971131974132732 0.0000000000000007141504307262628200678737765319186582528232184498284684792679399834014475345611572266
1065 2.66375E+19 0.045680 0.151691 0.416034 20838.0 0.000000     0.0 0.0000000000000000000309221187191001602351614219925670595486866028402350671175358165498892049072310328 0.0000000000000007116307948175614633970628390015762822106473164604500958319022174691781401634216308594
1066 2.66625E+19 0.049199 0.155731 0.415175 20833.0 0.000000     0.0 0.0000000000000000000330166585229264334408712761304898926066160613607690951874090723450194673205260187 0.0000000000000007089395708469781784099376834782777570039279156979827867246513051213696599006652832031
